year,issue,issue_link,article_link,title,authors,affiliation,annotation,tags
2019,2,/magno/csr/2019/mn2.php,/artkey/csr-201902-0005_michal-illner-oslavil-85-narozeniny.php,Michal Illner oslavil 85. narozeniny,Tomáš Kostelecký,,,
2019,2,/magno/csr/2019/mn2.php,/artkey/csr-201902-0006_teorie-a-praxe-fenomenologicke-sociologie-george-psathas-1929-2018.php,Teorie a praxe fenomenologické sociologie: George Psathas (1929-2018),Jakub Mlynář,,,
2019,2,/magno/csr/2019/mn2.php,/artkey/csr-201902-0007_ulrich-beck-na-hranici-sociologie-nabozenstva-a-filozofie-nabozenstva.php,Ulrich Beck na hranici sociológie náboženstva a filozofie náboženstva,Martin Vašek,,,
2019,2,/magno/csr/2019/mn2.php,/artkey/csr-201902-0008_dana-hamplova-tomas-katrnak-eds-na-vzdelani-zalezi-jak-vzdelanostni-rozdily-ovlivnuji-osudy-lidi-v-ceske.php,"Dana Hamplová, Tomáš Katrňák (eds.): Na vzdělání záleží. Jak vzdělanostní rozdíly ovlivňují osudy lidí v české společnosti",Ondřej Špaček,,,
2019,2,/magno/csr/2019/mn2.php,/artkey/csr-201902-0009_adela-souralova-a-kolektiv-pece-na-prodej-jak-se-prace-z-lasky-stava-placenou-sluzbou.php,Adéla Souralová a kolektiv: Péče na prodej. Jak se práce z lásky stává placenou službou,Marie Pospíšilová,,,
2019,2,/magno/csr/2019/mn2.php,/artkey/csr-201902-0010_jan-charvat-bob-kurik-a-kol-mikrofon-je-nase-bomba-politika-a-hudebni-subkultury-mladeze-v-postsocialistick.php,"Jan Charvát, Bob Kuřík a kol.: Mikrofon je naše bomba. Politika a hudební subkultury mládeže v postsocialistickém Česku",Václav Orcígr,,,
2019,2,/magno/csr/2019/mn2.php,/artkey/csr-201902-0011_ales-vlk-jaroslav-drbohlav-tomas-fliegl-vladimir-hulik-simon-stiburek-a-vaclav-svec-studijni-neuspesnost-n.php,"Aleš Vlk, Jaroslav Drbohlav, Tomáš Fliegl, Vladimír Hulík, Šimon Stiburek a Václav Švec: Studijní neúspěšnost na vysokých školách. Teoretická východiska, empirické poznatky a doporučení",Jan Pokorný,,,
2019,1,/magno/csr/2019/mn1.php,/artkey/csr-201901-0001_fears-and-difficulties-in-the-early-stage-of-parenthood-findings-from-a-longitudinal-study-of-first-time-paren.php,Obavy a těžkosti rané fáze rodičovství: Zjištění longitudinálního výzkumu prvorodičů,Olga Nešporová,"Výzkumný ústav práce a sociálních věcí, v. v. i., Praha","The article focuses on the concerns of Czech expectant parents and their subsequent life difficulties. A qualitative longitudinal methodology was used to study parental experiences for a period of around four years. Three waves of semi-structured interviews were conducted with sixteen dual-earner parental couples who had their first child in 2011 or 2012. An analysis of 93 interviews revealed that the fears of the parents-to-be principally concerned childcare, paid work, free time, the relationships, and health. Actual experience of difficulties in these areas was often mentioned by different respondents from those who had expected to have them. The theory of intensive motherhood was employed to underscore the heavy demands and responsibilities placed on contemporary parents and the difficulties that accompany the use of a child-centred approach. The heavy demands on childcare felt by mothers who adhered to the intensive mothering model were cited as causing difficulties in the everyday lives of parental couples; the fathers mainly complained of a lack of rest and quality time with their partners.","Klíčová slova: parenthood, fatherhood, motherhood, fears, difficulties, Czech Republic"
2019,1,/magno/csr/2019/mn1.php,/artkey/csr-201901-0002_changes-in-the-parental-benefit-scheme-in-the-czech-republic-and-their-potential-impact-on-reproductive-behavio.php,Změny nastavení rodičovského příspěvku v Česku a jejich možný dopad na reprodukční chování,Anna Šťastná,"Výzkumný ústav práce a sociálních věcí, v. v. i., Praha","Childcare leave schemes are one of the key measures that affect the ability of women and men to balance their work and family lives. Both the length of the parental leave period and the amount of the benefit have the potential to shape the timing of a subsequent birth. Important changes have been introduced into the Czech parental benefit scheme over the last 10 years in terms of both the scheme's flexibility and the monthly amount of the benefit, which has provided a unique opportunity for studying the links between the institutional conditions of parenthood and the behaviour of real stakeholders. Using data on births from the Czech Statistical Office and the parity-cohort analytical approach, we investigate changes in the spacing of second and third births among women who had their first or second child between 1986 and 2013. The results revealed an increase in the second- and third-birth rate during the second and third year following a delivery, together with a decrease in the second- and third-birth rate during the fourth year and later among mothers exposed to changes in the parental benefit scheme. These changes in reproductive behaviour noticeably coincided with the incentives that have been provided since 2008 by the increased flexibility of the parental leave scheme and the author argues that the option to increase the monthly amount of the parental benefit together with the flexibility of its use has contributed to the closer spacing of births, most notably among more educated women.","Klíčová slova: family policy, parental benefit, reproductive behaviour, birth intervals, education, Czech Republic"
2019,1,/magno/csr/2019/mn1.php,/artkey/csr-201901-0003_working-at-the-checkout-flexible-organisation-in-supermarkets-and-the-precarisation-of-work.php,Práce za pokladnou: Flexibilní organizace v supermarketech a prekarizace práce,Tomáš Bek,"Fakulta sociálních studií, Masarykova univerzita, Brno","Research on precarious work and the working conditions of low-wage workers often stresses the role of the labour market or state institutions in either creating or exacerbating already precarious working conditions. However, it often ignores their organisational aspects. At the same time, in organisation studies there is a large body of literature that focuses on internal organisational structures but disregards working conditions. This article is based on a case study of supermarket cashiers and deals with the flexibilisation of their work. Firms use two forms of flexibility as a cost-cutting strategy: numerical and functional flexibility. Numerical flexibility divides workers into different groups according to their work contract. This enables firms to employ as much labour as they need at a particular point in time. In effect firms reduce the number of employees while intensifying the work of the employees they retain. In the case of functional flexibility the duties and responsibilities attached to a job are redefined. In this respect, I show that the duties of the cashiers in my case study are increased beyond the scope of tasks traditionally attached to this occupation and head towards the model of a universal worker. This shift leads to a decline in qualifications that, combined with technological changes, results in the degradation of work. As a result, flexibilisation processes deepen existing asymmetries in employer-employee relationships and thereby enable firms to transfer a significant amount of market risk onto the shoulders of workers. Moreover, the negotiating position of workers remains weak and their wages low.","Klíčová slova: flexible organisation, numerical flexibility, functional flexibility, precarisation of work, working conditions"
